"20260123",78,"C1-c","HWS","RE","J628",7,"C1-c",
"20260123",114,"C1-c","ANT","VZ","JP41",4,"C1-c",
"20260123",114,"C1-c","ANT","VZ","JP41",5,"C1-c",
"20260123",114,"C1-c","DRW","","",4,"",
"20260123",114,"C1-c","DRW","","",5,"",
"20260123",211,"C1-c","ANT","FLEX-HWK","J628",3,"C1-c",
"20260123",211,"C1-c","DRW","","",3,"",
"20260119",39,"C2-a1","KOT","NT2","J120",2,"C2-a1",
"20260119",39,"C2-a1","KOT","NT2","J120",3,"C2-a1",
"20260119",79,"C2-a1","SID","RE","J120",4,"C2-a1",
"20260119",79,"C2-a1","SID","RE","J120",5,"C2-a1",
"20260119",96,"C2-a1","POT","BUR","J120",6,"C2-a1",
"20260119",96,"C2-a1","POT","BUR","J120",7,"C2-a1",
"20260119",212,"C2-a1","KGM","FLEX-HWK","J120",8,"C2-a1",
"20260120",0,"C2-a1","BAR","NT2","J120",5,"C2-a1",
"20260120",38,"C2-a1","BAR","NT2","J120",4,"C2-a1",
"20260120",115,"C2-a1","ANT","VZ","JP41",2,"C2-a1",
"20260120",115,"C2-a1","ANT","VZ","JP41",3,"C2-a1",
"20260120",115,"C2-a1","DRW","","",2,"",
"20260120",115,"C2-a1","DRW","","",3,"",
"20260120",127,"C2-a1","KMN","k&cB","JP32",6,"C2-a1",
"20260120",127,"C2-a1","KMN","k&cB","JP32",7,"C2-a1",
"20260120",184,"C2-a1","BAR","FLEX-M","J120",1,"C2-a1",
"20260121",39,"C2-a1","KOT","NT2","J120",1,"C2-a1",
"20260121",39,"C2-a1","KOT","NT2","J120",2,"C2-a1",
"20260121",39,"C2-a1","KOT","NT2","J120",3,"C2-a1",
"20260121",79,"C2-a1","SID","RE","J120",4,"C2-a1",
"20260121",79,"C2-a1","SID","RE","J120",5,"C2-a1",
"20260121",148,"C2-a1","CHU","BI","J120",6,"C2-a1",
"20260121",148,"C2-a1","CHU","BI","J120",7,"C2-a1",
"20260121",385,"C2-a1","ISKVAL","LO","J8Lo",8,"C2-a1",
"20260121",385,"C2-a1","ISKVAL","LO","J8Lo",9,"C2-a1",
"20260122",0,"C2-a1","KLH","NT2","J120",7,"C2-a1",
"20260122",37,"C2-a1","BAR","ML","J120",3,"C2-a1",
"20260122",38,"C2-a1","BAR","NT2","J120",6,"C2-a1",
"20260122",39,"C2-a1","BAR","NT2","J120",5,"C2-a1",
"20260122",39,"C2-a1","KOT","NT2","J120",4,"C2-a1",
"20260122",158,"C2-a1","HDF","DV","J120",2,"C2-a1",
"20260122",213,"C2-a1","CHU","FLEX-HWK","J120",8,"C2-a1",
"20260123",36,"C2-a1","BAR","LOB","J120",6,"C2-a1",
"20260123",38,"C2-a1","BAR","NT2","J120",3,"C2-a1",
"20260123",38,"C2-a1","BAR","NT2","J120",4,"C2-a1",
"20260123",38,"C2-a1","BAR","NT2","J120",5,"C2-a1",
"20260123",134,"C2-a1","KGM","EN","J120",2,"C2-a1",
"20260119",0,"C2-a2","PRD","LOB","J122",2,"C2-a2",
"20260119",41,"C2-a2","PRD","ML","J122",7,"C2-a2",
"20260119",42,"C2-a2","PRD","NT2","J122",3,"C2-a2",
"20260119",42,"C2-a2","PRD","NT2","J122",4,"C2-a2",
"20260119",42,"C2-a2","PRD","NT2","J122",5,"C2-a2",
"20260119",80,"C2-a2","LNN","RE","J122",6,"C2-a2",
"20260119",116,"C2-a2","ANT","VZ","JP41",8,"C2-a2",
"20260119",116,"C2-a2","ANT","VZ","JP41",9,"C2-a2",
"20260119",116,"C2-a2","DRW","","",8,"",
"20260119",116,"C2-a2","DRW","","",9,"",
"20260120",42,"C2-a2","PRD","NT2","J122",4,"C2-a2",
"20260120",42,"C2-a2","PRD","NT2","J122",6,"C2-a2",
"20260120",42,"C2-a2","PRD","NT2","J122",7,"C2-a2",
"20260120",43,"C2-a2","PAS","NT2","J122",5,"C2-a2",
"20260120",128,"C2-a2","DOE","k&cB","JP30",2,"C2-a2",
"20260120",128,"C2-a2","DOE","k&cB","JP30",3,"C2-a2",
"20260120",185,"C2-a2","PRD","FLEX-M","J122",1,"C2-a2",
"20260121",43,"C2-a2","PAS","NT2","J122",3,"C2-a2",
"20260121",80,"C2-a2","LNN","RE","J122",5,"C2-a2",
"20260121",97,"C2-a2","SMD","BUR","J122",6,"C2-a2",
"20260121",97,"C2-a2","SMD","BUR","J122",7,"C2-a2",
"20260121",214,"C2-a2","DAG","FLEX-HWK","J122",8,"C2-a2",
"20260121",370,"C2-a2","ISKKLO","NT2","J122",4,"C2-a2",
"20260121",386,"C2-a2","ISKVAL","LO","J8Lo",1,"C2-a2",
"20260121",386,"C2-a2","ISKVAL","LO","J8Lo",2,"C2-a2",
"20260122",40,"C2-a2","PRD","LOB","J122",2,"C2-a2",
"20260122",42,"C2-a2","PRD","NT2","J122",6,"C2-a2",
"20260122",42,"C2-a2","PRD","NT2","J122",7,"C2-a2",
"20260122",149,"C2-a2","CHU","BI","J122",3,"C2-a2",
"20260122",149,"C2-a2","CHU","BI","J122",4,"C2-a2",
"20260122",159,"C2-a2","KMN","DV","J122",5,"C2-a2",
"20260122",234,"C2-a2","HDG","FLEX-HWK","J122",8,"C2-a2",
"20260123",43,"C2-a2","PAS","NT2","J122",2,"C2-a2",
"20260123",43,"C2-a2","PAS","NT2","J122",6,"C2-a2",
"20260123",43,"C2-a2","PAS","NT2","J122",7,"C2-a2",
"20260123",80,"C2-a2","LNN","RE","J122",3,"C2-a2",
"20260123",80,"C2-a2","LNN","RE","J122",4,"C2-a2",
"20260123",135,"C2-a2","KGM","EN","J122",5,"C2-a2",
"20260119",46,"C2-b","HDF","NT2","J110",6,"C2-b",
"20260119",46,"C2-b","HDF","NT2","J110",8,"C2-b",
"20260119",46,"C2-b","HDF","NT2","J110",9,"C2-b",
"20260119",117,"C2-b","ANT","VZ","JP41",4,"C2-b",
"20260119",117,"C2-b","ANT","VZ","JP41",5,"C2-b",
"20260119",117,"C2-b","DRW","","",4,"",
"20260119",117,"C2-b","DRW","","",5,"",
"20260119",136,"C2-b","KGM","EN","J110",7,"C2-b",
"20260119",150,"C2-b","CHU","BI","J110",3,"C2-b",
"20260120",44,"C2-b","HDF","LOB","J110",5,"C2-b",
"20260120",45,"C2-b","HDF","","",1,"",
"20260120",45,"C2-b","KLH","FLEX-M","J110",1,"C2-b",
"20260120",46,"C2-b","HDF","NT2","J110",2,"C2-b",
"20260120",47,"C2-b","KLH","NT2","J110",3,"C2-b",
"20260120",47,"C2-b","KLH","NT2","J110",4,"C2-b",
"20260120",81,"C2-b","LNN","RE","J110",6,"C2-b",
"20260120",81,"C2-b","LNN","RE","J110",7,"C2-b",
"20260121",81,"C2-b","LNN","RE","J110",2,"C2-b",
"20260121",81,"C2-b","LNN","RE","J110",3,"C2-b",
"20260121",98,"C2-b","SMD","M&M","J110",4,"C2-b",
"20260121",98,"C2-b","SMD","M&M","J110",5,"C2-b",
"20260121",129,"C2-b","DOE","k&cB","JP30",6,"C2-b",
"20260121",129,"C2-b","DOE","k&cB","JP30",7,"C2-b",
"20260122",46,"C2-b","HDF","NT2","J110",7,"C2-b",
"20260122",47,"C2-b","KLH","NT2","J110",5,"C2-b",
"20260122",47,"C2-b","KLH","NT2","J110",6,"C2-b",
"20260122",81,"C2-b","LNN","RE","J110",4,"C2-b",
"20260122",160,"C2-b","HDF","DV","J110",3,"C2-b",
"20260122",216,"C2-b","BAR","FLEX-HWK","J110",2,"C2-b",
"20260122",217,"C2-b","LNN","FLEX-HWK","J110",8,"C2-b",
"20260123",0,"C2-b","TVC","LO","J8Lo",8,"C2-b",
"20260123",0,"C2-b","TVC","LO","J8Lo",9,"C2-b",
"20260123",47,"C2-b","KLH","NT2","J110",6,"C2-b",
"20260123",47,"C2-b","KLH","NT2","J110",7,"C2-b",
"20260123",136,"C2-b","KGM","EN","J110",3,"C2-b",
"20260123",136,"C2-b","KGM","EN","J110",4,"C2-b",
"20260123",150,"C2-b","CHU","BI","J110",2,"C2-b",
"20260123",171,"C2-b","KLH","ML","J110",5,"C2-b",
"20260119",0,"D1-c","KGM","NT2","J116",6,"D1-c",
"20260119",52,"D1-c","POT","NT2","J116",1,"D1-c",
"20260119",52,"D1-c","POT","NT2","J116",2,"D1-c",
"20260119",52,"D1-c","POT","NT2","J116",3,"D1-c",
"20260119",82,"D1-c","LNN","RE","J116",4,"D1-c",
"20260119",82,"D1-c","LNN","RE","J116",5,"D1-c",
"20260119",146,"D1-c","TVC","LO","J8LoA",8,"D1-c",
"20260119",146,"D1-c","TVC","LO","J8LoA",9,"D1-c",
"20260119",163,"D1-c","HDF","DV","J116",7,"D1-c",
"20260120",50,"D1-c","PAS","NT2","J116",3,"D1-c",
"20260120",50,"D1-c","PAS","NT2","J116",6,"D1-c",
"20260120",83,"D1-c","CHU","RE","J116",2,"D1-c",
"20260120",99,"D1-c","POT","KNS","J116",4,"D1-c",
"20260120",99,"D1-c","POT","KNS","J116",5,"D1-c",
"20260120",164,"D1-c","PIJ","NT2","J116",7,"D1-c",
"20260120",186,"D1-c","PAS","FLEX-M","J116",1,"D1-c",
"20260121",48,"D1-c","PAS","ML","J116",5,"D1-c",
"20260121",50,"D1-c","PAS","NT2","J116",4,"D1-c",
"20260121",50,"D1-c","PAS","NT2","J116",6,"D1-c",
"20260121",50,"D1-c","PAS","NT2","J116",7,"D1-c",
"20260121",111,"D1-c","ALL","TN","JP30",2,"D1-c",
"20260121",111,"D1-c","ALL","TN","JP30",3,"D1-c",
"20260121",111,"D1-c","DAG","","",2,"",
"20260121",111,"D1-c","DAG","","",3,"",
"20260121",218,"D1-c","DOE","FLEX-HWK","J116",1,"D1-c",
"20260122",51,"D1-c","GAA","NT2","J116",4,"D1-c",
"20260122",51,"D1-c","GAA","NT2","J116",5,"D1-c",
"20260122",82,"D1-c","LNN","RE","J116",6,"D1-c",
"20260122",82,"D1-c","LNN","RE","J116",7,"D1-c",
"20260122",137,"D1-c","KGM","EN","J116",2,"D1-c",
"20260122",137,"D1-c","KGM","EN","J116",3,"D1-c",
"20260122",219,"D1-c","HDG","FLEX-HWK","J116",9,"D1-c",
"20260122",344,"D1-c","ISK_RUI","MU","J618",8,"D1-c",
"20260123",0,"D1-c","GIS","NT2","J116",6,"D1-c",
"20260123",48,"D1-c","PAS","ML","J116",5,"D1-c",
"20260123",50,"D1-c","PAS","NT2","J116",3,"D1-c",
"20260123",50,"D1-c","PAS","NT2","J116",4,"D1-c",
"20260119",57,"D2-c","MKN","NT2","J114",6,"D2-c",
"20260119",57,"D2-c","MKN","NT2","J114",7,"D2-c",
"20260119",100,"D2-c","SMD","M&M","J114",2,"D2-c",
"20260119",100,"D2-c","SMD","M&M","J114",3,"D2-c",
"20260119",138,"D2-c","PIJ","EN","J114",4,"D2-c",
"20260119",138,"D2-c","PIJ","EN","J114",5,"D2-c",
"20260120",55,"D2-c","PIJ","ML","J114",5,"D2-c",
"20260120",56,"D2-c","PIJ","NT2","J114",2,"D2-c",
"20260120",56,"D2-c","PIJ","NT2","J114",3,"D2-c",
"20260120",56,"D2-c","PIJ","NT2","J114",4,"D2-c",
"20260120",84,"D2-c","SID","RE","J114",6,"D2-c",
"20260120",84,"D2-c","SID","RE","J114",7,"D2-c",
"20260120",166,"D2-c","MKN","","",1,"",
"20260120",166,"D2-c","PIJ","FLEX-M","J114",1,"D2-c",
"20260121",56,"D2-c","PIJ","NT2","J114",8,"D2-c",
"20260121",58,"D2-c","DAV","NT2","J114",2,"D2-c",
"20260121",58,"D2-c","DAV","NT2","J114",3,"D2-c",
"20260121",138,"D2-c","PIJ","EN","J114",6,"D2-c",
"20260121",138,"D2-c","PIJ","EN","J114",7,"D2-c",
"20260121",151,"D2-c","CHU","BI","J114",4,"D2-c",
"20260121",151,"D2-c","CHU","BI","J114",5,"D2-c",
"20260121",221,"D2-c","GIS","FLEX-HWK","J114",1,"D2-c",
"20260122",0,"D2-c","MKN","DV","J114",5,"D2-c",
"20260122",57,"D2-c","MKN","NT2","J114",3,"D2-c",
"20260122",57,"D2-c","MKN","NT2","J114",8,"D2-c",
"20260122",84,"D2-c","SID","RE","J114",4,"D2-c",
"20260122",147,"D2-c","TVC","LO","J8Lo",1,"D2-c",
"20260122",147,"D2-c","TVC","LO","J8Lo",2,"D2-c",
"20260122",165,"D2-c","GAA","NT2","J114",6,"D2-c",
"20260122",165,"D2-c","GAA","NT2","J114",7,"D2-c",
"20260122",220,"D2-c","SID","FLEX-HWK","J114",9,"D2-c",
"20260123",84,"D2-c","SID","RE","J114",6,"D2-c",
"20260123",130,"D2-c","DOE","k&cB","JP32",2,"D2-c",
"20260123",130,"D2-c","DOE","k&cB","JP32",3,"D2-c",
"20260123",152,"D2-c","CHU","NASK","J114",4,"D2-c",
"20260123",237,"D2-c","GIS","FLEX-HWK","J114",5,"D2-c",
"20260119",60,"I1-A","MAT","NT2","J625",4,"I1-A",
"20260119",60,"I1-A","MAT","NT2","J625",5,"I1-A",
"20260119",85,"I1-A","SID","RE","J625",6,"I1-A",
"20260119",85,"I1-A","SID","RE","J625",7,"I1-A",
"20260119",172,"I1-A","DOE","DV","J625",3,"I1-A",
"20260119",223,"I1-A","POT","FLEX-HWK","J625",8,"I1-A",
"20260120",0,"I1-A","ALL","TN","JP30",4,"I1-A",
"20260120",0,"I1-A","ALL","TN","JP30",5,"I1-A",
"20260120",61,"I1-A","VBY","NT2","J625",2,"I1-A",
"20260120",61,"I1-A","VBY","NT2","J625",3,"I1-A",
"20260120",61,"I1-A","VBY","NT2","J625",6,"I1-A",
"20260120",187,"I1-A","VBY","FLEX-M","J625",1,"I1-A",
"20260120",222,"I1-A","AKR","FLEX-HWK","J625",7,"I1-A",
"20260120",222,"I1-A","SML","","",7,"",
"20260121",60,"I1-A","MAT","NT2","J625",4,"I1-A",
"20260121",60,"I1-A","MAT","NT2","J625",5,"I1-A",
"20260121",131,"I1-A","KMN","k&cB","JP32",2,"I1-A",
"20260121",131,"I1-A","KMN","k&cB","JP32",3,"I1-A",
"20260121",174,"I1-A","ISK_MO","NT2","J618",1,"I1-A",
"20260121",388,"I1-A","ISKVAL","LO","BuLo",6,"I1-A",
"20260121",388,"I1-A","ISKVAL","LO","BuLo",7,"I1-A",
"20260122",59,"I1-A","VBY","ML","J625",1,"I1-A",
"20260122",61,"I1-A","VBY","NT2","J625",2,"I1-A",
"20260122",61,"I1-A","VBY","NT2","J625",3,"I1-A",
"20260122",61,"I1-A","VBY","NT2","J625",4,"I1-A",
"20260122",61,"I1-A","VBY","NT2","J625",5,"I1-A",
"20260122",85,"I1-A","SID","RE","J625",6,"I1-A",
"20260122",85,"I1-A","SID","RE","J625",7,"I1-A",
"20260123",61,"I1-A","VBY","NT2","J625",1,"I1-A",
"20260123",61,"I1-A","VBY","NT2","J625",2,"I1-A",
"20260123",61,"I1-A","VBY","NT2","J625",5,"I1-A",
"20260123",61,"I1-A","VBY","NT2","J625",6,"I1-A",
"20260123",101,"I1-A","ISKCBX","KNS","J625",3,"I1-A",
"20260123",101,"I1-A","ISKCBX","KNS","J625",4,"I1-A",
"20260123",360,"I1-A","ISKBEE","MU","J618",7,"I1-A",
"20260119",63,"I1-VI","SCP","ML","J624",1,"I1-VI",
"20260119",64,"I1-VI","SCP","NT2","J624",6,"I1-VI",
"20260119",64,"I1-VI","SCP","NT2","J624",7,"I1-VI",
"20260119",86,"I1-VI","HWS","RE","J624",4,"I1-VI",
"20260119",86,"I1-VI","HWS","RE","J624",5,"I1-VI",
"20260119",132,"I1-VI","KMN","k&cB","JP32",2,"I1-VI",
"20260119",132,"I1-VI","KMN","k&cB","JP32",3,"I1-VI",
"20260119",225,"I1-VI","BUM","FLEX-HWK","J624",8,"I1-VI",
"20260119",225,"I1-VI","VKD","","",8,"",
"20260120",0,"I1-VI","ANT","VZ","JP41",4,"I1-VI",
"20260120",0,"I1-VI","ANT","VZ","JP41",5,"I1-VI",
"20260120",64,"I1-VI","SCP","NT2","J624",2,"I1-VI",
"20260120",64,"I1-VI","SCP","NT2","J624",3,"I1-VI",
"20260120",64,"I1-VI","SCP","NT2","J624",6,"I1-VI",
"20260120",64,"I1-VI","SCP","NT2","J624",7,"I1-VI",
"20260120",188,"I1-VI","SCP","FLEX-M","J624",1,"I1-VI",
"20260121",65,"I1-VI","MKN","NT2","J624",4,"I1-VI",
"20260121",102,"I1-VI","SMD","KNS","J624",2,"I1-VI",
"20260121",102,"I1-VI","SMD","KNS","J624",3,"I1-VI",
"20260121",332,"I1-VI","ISK_MO","NT2","J618",5,"I1-VI",
"20260121",388,"I1-VI","ISKVAL","LO","BuLo",6,"I1-VI",
"20260121",388,"I1-VI","ISKVAL","LO","BuLo",7,"I1-VI",
"20260122",64,"I1-VI","SCP","NT2","J624",1,"I1-VI",
"20260122",64,"I1-VI","SCP","NT2","J624",2,"I1-VI",
"20260122",64,"I1-VI","SCP","NT2","J624",3,"I1-VI",
"20260122",64,"I1-VI","SCP","NT2","J624",4,"I1-VI",
"20260122",64,"I1-VI","SCP","NT2","J624",5,"I1-VI",
"20260122",65,"I1-VI","MKN","NT2","J624",6,"I1-VI",
"20260123",86,"I1-VI","HWS","RE","J624",2,"I1-VI",
"20260123",86,"I1-VI","HWS","RE","J624",3,"I1-VI",
"20260123",173,"I1-VI","DOE","DV","J624",4,"I1-VI",
"20260123",239,"I1-VI","ISKBEE","MU","J618",5,"I1-VI",
"20260123",397,"I1-VI","HDF","NT2","J624",6,"I1-VI",
"20260123",397,"I1-VI","HDF","NT2","J624",7,"I1-VI",
"20260119",87,"M1-c","HWS","RE","J633",6,"M1-c",
"20260119",133,"M1-c","KMN","k&cB","JP32",4,"M1-c",
"20260119",133,"M1-c","KMN","k&cB","JP32",5,"M1-c",
"20260119",340,"M1-c","ISK_RUI","MU","J618",7,"M1-c",
"20260120",69,"M1-c","AAL","NT2","J633",2,"M1-c",
"20260120",87,"M1-c","HWS","RE","J633",4,"M1-c",
"20260119",87,"","JAG","","",6,"",
"20260120",0,"","BAR","NT2","",5,"",
"20260120",87,"","JAG","","",4,"",
"20260121",87,"","JAG","","",7,"",
"20260123",87,"","JAG","","",4,"",
"20260119",2,"A0-A","OUW","NT2","J611",6,"A0-A",
"20260119",2,"A0-A","OUW","NT2","J611",7,"A0-A",
"20260119",70,"A0-A","LNN","RE","J611",2,"A0-A",
"20260119",70,"A0-A","LNN","RE","J611",3,"A0-A",
"20260119",105,"A0-A","ALL","TN","JP30",4,"A0-A",
"20260119",105,"A0-A","ALL","TN","JP30",5,"A0-A",
"20260119",105,"A0-A","DAG","","",4,"",
"20260119",105,"A0-A","DAG","","",5,"",
"20260120",0,"A0-A","RJC","NT2","J611",4,"A0-A",
"20260120",1,"A0-A","RJC","NT2","J611",6,"A0-A",
"20260120",5,"A0-A","RJC","ML","J611",2,"A0-A",
"20260120",70,"A0-A","LNN","RE","J611",3,"A0-A",
"20260120",88,"A0-A","SMD","KNS","J611",5,"A0-A",
"20260120",176,"A0-A","RJC","FLEX-M","J611",1,"A0-A",
"20260121",2,"A0-A","OUW","NT2","J611",3,"A0-A",
"20260121",2,"A0-A","OUW","NT2","J611",7,"A0-A",
"20260121",119,"A0-A","KMN","k&cB","JP32",4,"A0-A",
"20260121",119,"A0-A","KMN","k&cB","JP32",5,"A0-A",
"20260121",326,"A0-A","ISK_MO","NT2","J618",6,"A0-A",
"20260122",1,"A0-A","RJC","NT2","J611",5,"A0-A",
"20260122",1,"A0-A","RJC","NT2","J611",6,"A0-A",
"20260122",1,"A0-A","RJC","NT2","J611",7,"A0-A",
"20260122",2,"A0-A","OUW","NT2","J611",4,"A0-A",
"20260122",3,"A0-A","ISKKLO","NT2","J611",2,"A0-A",
"20260122",3,"A0-A","ISKKLO","NT2","J611",3,"A0-A",
"20260122",323,"A0-A","AAL","FLEX-HWK","J611",1,"A0-A",
"20260123",1,"A0-A","RJC","NT2","J611",5,"A0-A",
"20260123",5,"A0-A","RJC","ML","J611",3,"A0-A",
"20260123",70,"A0-A","LNN","RE","J611",7,"A0-A",
"20260123",189,"A0-A","KLJ","NT2","J611",4,"A0-A",
"20260123",194,"A0-A","ISKBEE","MU","J618",6,"A0-A",
"20260123",380,"A0-A","ISKVAL","LO","J8Lo",1,"A0-A",
"20260123",380,"A0-A","ISKVAL","LO","J8Lo",2,"A0-A",
"20260119",6,"A0-B","OUW","ML","J612",2,"A0-B",
"20260119",7,"A0-B","OUW","NT2","J612",3,"A0-B",
"20260119",7,"A0-B","OUW","NT2","J612",5,"A0-B",
"20260119",8,"A0-B","KMP","NT2","J612",6,"A0-B",
"20260119",8,"A0-B","KMP","NT2","J612",7,"A0-B",
"20260119",89,"A0-B","SMD","KNS","J612",4,"A0-B",
"20260120",7,"A0-B","OUW","NT2","J612",3,"A0-B",
"20260120",71,"A0-B","LNN","RE","J612",4,"A0-B",
"20260120",71,"A0-B","LNN","RE","J612",5,"A0-B",
"20260120",177,"A0-B","OUW","FLEX-M","J612",1,"A0-B",
"20260120",190,"A0-B","DAC","NT2","J612",2,"A0-B",
"20260121",6,"A0-B","OUW","ML","J612",2,"A0-B",
"20260121",7,"A0-B","OUW","NT2","J612",4,"A0-B",
"20260121",7,"A0-B","OUW","NT2","J612",5,"A0-B",
"20260121",7,"A0-B","OUW","NT2","J612",6,"A0-B",
"20260121",71,"A0-B","LNN","RE","J612",7,"A0-B",
"20260121",328,"A0-B","ISK_MO","NT2","J618",3,"A0-B",
"20260122",7,"A0-B","OUW","NT2","J612",2,"A0-B",
"20260122",7,"A0-B","OUW","NT2","J612",6,"A0-B",
"20260122",7,"A0-B","OUW","NT2","J612",7,"A0-B",
"20260122",8,"A0-B","KMP","NT2","J612",3,"A0-B",
"20260122",199,"A0-B","OUW","FLEX-HWK","J612",1,"A0-B",
"20260122",381,"A0-B","SIM","LO","J8Lo",4,"A0-B",
"20260122",381,"A0-B","SIM","LO","J8Lo",5,"A0-B",
"20260123",8,"A0-B","KMP","NT2","J612",2,"A0-B",
"20260123",8,"A0-B","KMP","NT2","J612",3,"A0-B",
"20260123",71,"A0-B","LNN","RE","J612",6,"A0-B",
"20260123",106,"A0-B","ALL","TN","JP30",4,"A0-B",
"20260123",106,"A0-B","ALL","TN","JP30",5,"A0-B",
"20260123",106,"A0-B","DAG","","",4,"",
"20260123",106,"A0-B","DAG","","",5,"",
"20260123",191,"A0-B","ISKBEE","MU","J618",1,"A0-B",
"20260119",375,"A0-B2","ISKCBX","NT2","J609",2,"A0-B2",
"20260119",375,"A0-B2","ISKCBX","NT2","J609",3,"A0-B2",
"20260119",375,"A0-B2","ISKCBX","NT2","J609",4,"A0-B2",
"20260119",375,"A0-B2","ISKCBX","NT2","J609",5,"A0-B2",
"20260120",374,"A0-B2","ESS","ML","J609",1,"A0-B2",
"20260120",376,"A0-B2","ISKCBX","RE","J609",2,"A0-B2",
"20260120",376,"A0-B2","ISKCBX","RE","J609",3,"A0-B2",
"20260121",375,"A0-B2","ISKCBX","NT2","J609",1,"A0-B2",
"20260121",375,"A0-B2","ISKCBX","NT2","J609",2,"A0-B2",
"20260121",375,"A0-B2","ISKCBX","NT2","J609",3,"A0-B2",
"20260121",375,"A0-B2","ISKCBX","NT2","J609",5,"A0-B2",
"20260121",398,"A0-B2","ISKKLO","NT2","J609",6,"A0-B2",
"20260121",398,"A0-B2","ISKKLO","NT2","J609",7,"A0-B2",
"20260121",420,"A0-B2","ISKCBX","k&cB","J609",4,"A0-B2",
"20260122",376,"A0-B2","ISKCBX","RE","J609",2,"A0-B2",
"20260122",376,"A0-B2","ISKCBX","RE","J609",3,"A0-B2",
"20260122",381,"A0-B2","SIM","LO","J8Lo",4,"A0-B2",
"20260122",381,"A0-B2","SIM","LO","J8Lo",5,"A0-B2",
