lesnummer, Klas, Docent, Vak, Lokaal, Dag, Lesuur
223,"I1-A","ANT","FLEX-HWK","JP41",3,8,"I1-A",
319,"I1-A","ANT","VZ","JP41",2,4,"I1-A",
319,"I1-A","ANT","VZ","JP41",2,5,"I1-A",
360,"I1-A","ISKBEE","MU","J618",5,2,"I1-A",
63,"I1-VI","SCP","ML","J624",2,2,"I1-VI",
64,"I1-VI","SCP","NT2","J624",1,4,"I1-VI",
64,"I1-VI","SCP","NT2","J624",1,5,"I1-VI",
64,"I1-VI","SCP","NT2","J624",1,6,"I1-VI",
64,"I1-VI","SCP","NT2","J624",1,7,"I1-VI",
64,"I1-VI","SCP","NT2","J624",2,3,"I1-VI",
64,"I1-VI","SCP","NT2","J624",2,6,"I1-VI",
64,"I1-VI","SCP","NT2","J624",2,7,"I1-VI",
64,"I1-VI","SCP","NT2","J624",4,1,"I1-VI",
64,"I1-VI","SCP","NT2","J624",4,2,"I1-VI",
64,"I1-VI","SCP","NT2","J624",4,3,"I1-VI",
64,"I1-VI","SCP","NT2","J624",4,4,"I1-VI",
65,"I1-VI","MKN","NT2","J624",1,8,"I1-VI",
65,"I1-VI","MKN","NT2","J624",4,5,"I1-VI",
65,"I1-VI","MKN","NT2","J624",4,6,"I1-VI",
65,"I1-VI","MKN","NT2","J624",4,7,"I1-VI",
86,"I1-VI","HWS","RE","J624",3,4,"I1-VI",
86,"I1-VI","HWS","RE","J624",3,5,"I1-VI",
86,"I1-VI","HWS","RE","J624",5,6,"I1-VI",
86,"I1-VI","HWS","RE","J624",5,7,"I1-VI",
102,"I1-VI","SMD","KNS","J624",3,2,"I1-VI",
102,"I1-VI","SMD","KNS","J624",3,3,"I1-VI",
132,"I1-VI","KMN","k&cB","JP32",1,2,"I1-VI",
132,"I1-VI","KMN","k&cB","JP32",1,3,"I1-VI",
142,"I1-VI","ISKVAL","LO","BuLo",3,6,"I1-VI",
142,"I1-VI","ISKVAL","LO","BuLo",3,7,"I1-VI",
173,"I1-VI","DOE","DV","J624",5,5,"I1-VI",
188,"I1-VI","SCP","FLEX-M","J624",2,1,"I1-VI",
224,"I1-VI","SCP","FLEX-HWK","J624",1,1,"I1-VI",
239,"I1-VI","ISKBEE","MU","J618",5,4,"I1-VI",
322,"I1-VI","ALL","TN","JP30",2,4,"I1-VI",
322,"I1-VI","ALL","TN","JP30",2,5,"I1-VI",
332,"I1-VI","ISK_MO","NT2","J618",3,1,"I1-VI",
66,"M1-c","KLJ","ML","J633",5,5,"M1-c",
67,"M1-c","AAL","ML","J633",3,1,"M1-c",
68,"M1-c","KLJ","NT2","J633",1,2,"M1-c",
68,"M1-c","KLJ","NT2","J633",1,3,"M1-c",
68,"M1-c","KLJ","NT2","J633",5,2,"M1-c",
68,"M1-c","KLJ","NT2","J633",5,3,"M1-c",
69,"M1-c","AAL","NT2","J633",2,2,"M1-c",
69,"M1-c","AAL","NT2","J633",3,3,"M1-c",
69,"M1-c","AAL","NT2","J633",3,6,"M1-c",
69,"M1-c","AAL","NT2","J633",4,3,"M1-c",
69,"M1-c","AAL","NT2","J633",4,6,"M1-c",
69,"M1-c","AAL","NT2","J633",4,7,"M1-c",
87,"M1-c","HWS","RE","J633",1,6,"M1-c",
87,"M1-c","HWS","RE","J633",2,4,"M1-c",
87,"M1-c","HWS","RE","J633",3,7,"M1-c",
87,"M1-c","HWS","RE","J633",5,4,"M1-c",
112,"M1-c","ALL","TN","JP30",4,4,"M1-c",
112,"M1-c","ALL","TN","JP30",4,5,"M1-c",
118,"M1-c","ANT","VZ","JP41",3,4,"M1-c",
118,"M1-c","ANT","VZ","JP41",3,5,"M1-c",
133,"M1-c","KMN","k&cB","JP32",1,4,"M1-c",
133,"M1-c","KMN","k&cB","JP32",1,5,"M1-c",
167,"M1-c","KLJ","FLEX-M","J633",2,1,"M1-c",
226,"M1-c","ISK_MO","NT2","J618",3,2,"M1-c",
240,"M1-c","VER","Flex-S-L","J633",5,1,"M1-c",
241,"M1-c","AAL","NT2","J633",2,3,"M1-c",
241,"M1-c","AAL","NT2","J633",2,5,"M1-c",
242,"M1-c","KLJ","NT2","J633",2,6,"M1-c",
242,"M1-c","KLJ","NT2","J633",2,7,"M1-c",
259,"M1-c","SIM","LO","J8LoA",4,1,"M1-c",
259,"M1-c","SIM","LO","J8LoA",4,2,"M1-c",
340,"M1-c","ISK_RUI","MU","J618",1,7,"M1-c",
252,"X1-c","ESS","ML","J112",3,1,"X1-c",
257,"X1-c","ANT","VZ","JP41",1,8,"X1-c",
257,"X1-c","ANT","VZ","JP41",1,9,"X1-c",
258,"X1-c","HDF","NT2","J112",5,4,"X1-c",
293,"X1-c","SIM","LO","J8LoA",5,1,"B1-cLO",
293,"X1-c","SIM","LO","J8LoA",5,2,"B1-cLO",
298,"X1-c","CHU","RE","J112",2,2,"X1-c",
298,"X1-c","CHU","RE","J112",2,3,"X1-c",
299,"X1-c","ISKAHM","NT2","J112",1,4,"X1-c",
299,"X1-c","ISKAHM","NT2","J112",1,5,"X1-c",
299,"X1-c","ISKAHM","NT2","J112",1,6,"X1-c",
299,"X1-c","ISKAHM","NT2","J112",1,7,"X1-c",
299,"X1-c","ISKAHM","NT2","J112",3,4,"X1-c",
299,"X1-c","ISKAHM","NT2","J112",3,5,"X1-c",
299,"X1-c","ISKAHM","NT2","J112",3,6,"X1-c",
299,"X1-c","ISKAHM","NT2","J112",3,7,"X1-c",
299,"X1-c","ISKAHM","NT2","J112",4,4,"X1-c",
299,"X1-c","ISKAHM","NT2","J112",4,5,"X1-c",
302,"X1-c","POT","KNS","J112",2,6,"X1-c",
302,"X1-c","POT","KNS","J112",2,7,"X1-c",
304,"X1-c","PIJ","EN","J112",1,2,"X1-c",
304,"X1-c","PIJ","EN","J112",1,3,"X1-c",
306,"X1-c","CHU","FLEX-HWK","J112",5,5,"X1-c",
312,"X1-c","HDG","RE","J112",3,2,"X1-c",
312,"X1-c","HDG","RE","J112",3,3,"X1-c",
314,"X1-c","CHU","ML","J112",5,3,"X1-c",
315,"X1-c","CHU","FLEX-M","J112",2,1,"X1-c",
316,"X1-c","SCP","NT2","J112",2,4,"X1-c",
316,"X1-c","SCP","NT2","J112",2,5,"X1-c",
316,"X1-c","SCP","NT2","J112",4,6,"X1-c",
316,"X1-c","SCP","NT2","J112",4,7,"X1-c",
316,"X1-c","SCP","NT2","J112",4,8,"X1-c",
